sample_id,tsne_1,tsne_2
SM-D9D7D_S22_E1-50,0.30135,33.0821
SM-D9D7D_S23_E1-50,-20.1804,9.34305
SM-D9D7D_S25_E1-50,-4.24287,11.2749
SM-D9D7D_S26_E1-50,-7.7254,3.10369
SM-D9D7D_S27_E1-50,-15.4795,11.7926
SM-D9D7D_S28_E1-50,-3.67016,4.77934
SM-D9D7D_S29_E1-50,-11.8866,5.27454
SM-D9D7D_S30_E1-50,-48.8929,2.11925
SM-D9D7D_S31_E1-50,-5.24134,-9.9407
SM-D9D7D_S33_E1-50,-11.3988,37.9442
SM-D9D7D_S34_E1-50,-10.7974,0.858356
SM-D9D7D_S35_E1-50,43.3704,-3.12329
SM-D9D7D_S36_E1-50,-9.58085,-2.14181
SM-D9D7D_S37_E1-50,-14.0014,8.14405
SM-D9D7D_S38_E1-50,-5.57658,8.82876
SM-D9D7D_S39_E1-50,-12.9353,9.30174
SM-D9D7D_S40_E1-50,37.8025,15.2804
SM-D9D7D_S41_E1-50,-33.3907,1.66505
SM-D9D7D_S42_E1-50,-10.8684,-31.6898
SM-D9D7D_S43_E1-50,-27.0098,-2.37069
SM-D9D7D_S44_E1-50,18.104,7.64187
SM-D9D7D_S45_E1-50,13.1504,6.47218
SM-D9D7D_S47_E1-50,-27.5253,-0.828407
SM-D9D7D_S48_E1-50,27.6708,31.153
SM-D9D7D_S49_E1-50,-13.4339,15.1672
SM-D9D7D_S50_E1-50,-8.51851,-28.3795
SM-D9D7D_S51_E1-50,-34.1351,7.26379
SM-D9D7D_S52_E1-50,-28.8477,-0.86733
SM-D9D7D_S53_E1-50,-9.25915,14.2754
SM-D9D7D_S54_E1-50,19.4669,11.3443
SM-D9D7D_S55_E1-50,-35.4106,0.822084
SM-D9D7D_S56_E1-50,29.2518,31.6658
SM-D9D7D_S57_E1-50,15.7328,-13.8972
SM-D9D7D_S58_E1-50,10.3839,-47.7994
SM-D9D7D_S59_E1-50,20.6738,-31.3924
SM-D9D7D_S60_E1-50,12.4467,4.96588
SM-D9D7D_S61_E1-50,-5.15561,51.5513
SM-D9D7D_S62_E1-50,-4.39367,-25.1968
SM-D9D7D_S63_E1-50,-6.10977,39.5367
SM-D9D7D_S64_E1-50,28.2401,30.3691
SM-D9D7D_S65_E1-50,-18.4864,-17.1483
SM-D9D7D_S66_E1-50,-6.21871,52.1822
SM-D9D7D_S67_E1-50,-5.87466,51.7174
SM-D9D7D_S68_E1-50,-50.9321,-0.846784
SM-D9D7D_S69_E1-50,-17.1852,-15.5365
SM-D9D7D_S70_E1-50,-38.4741,-21.3545
SM-D9D7D_S71_E1-50,24.2087,-13.1011
SM-D9D7D_S72_E1-50,29.6166,32.2048
SM-D9D7D_S73_E1-50,-37.9052,-21.6908
SM-D9D7D_S74_E1-50,12.2555,-44.9404
SM-D9D7D_S75_E1-50,18.649,-28.2938
SM-D9D7D_S76_E1-50,8.44111,13.3917
SM-D9D7D_S77_E1-50,-6.86128,-23.8903
SM-D9D7D_S78_E1-50,11.0871,-47.5177
SM-D9D7D_S79_E1-50,20.0566,-29.5997
SM-D9D7D_S81_E1-50,20.6056,17.4013
SM-D9D7D_S82_E1-50,-0.858088,-11.9011
SM-D9D7D_S85_E1-50,0.529612,3.17995
SM-D9D7D_S86_E1-50,-8.02172,1.18896
SM-D9D7D_S87_E1-50,10.669,40.8466
SM-D9D7D_S88_E1-50,39.2118,16.4369
SM-D9D7E_S09_E1-50,-32.9224,3.26195
SM-D9D7E_S10_E1-50,-7.68993,-33.0625
SM-D9D7E_S11_E1-50,-10.4502,13.5862
SM-D9D7E_S12_E1-50,0.257883,11.1574
SM-D9D7E_S13_E1-50,7.75775,34.7478
SM-D9D7E_S15_E1-50,-34.7885,2.48395
SM-D9D7E_S17_E1-50,-15.2152,7.00339
SM-D9D7E_S18_E1-50,-31.7116,2.04884
SM-D9D7E_S19_E1-50,-8.84,-30.503
SM-D9D7E_S20_E1-50,-32.8003,-1.23022
SM-D9D7E_S21_E1-50,-11.95,38.7595
SM-D9D7E_S22_E1-50,-32.8873,2.62425
SM-D9D7E_S25_E1-50,-9.5674,39.8255
SM-D9D7E_S26_E1-50,15.1244,19.8522
SM-D9D7E_S29_E1-50,-11.8827,32.2642
SM-D9D7E_S30_E1-50,10.7846,21.1646
SM-D9D7E_S31_E1-50,21.164,13.4624
SM-D9D7E_S34_E1-50,-7.5702,10.4448
SM-D9D7E_S35_E1-50,-19.1766,10.2726
SM-D9D7E_S36_E1-50,-7.1183,5.95414
SM-D9D7E_S37_E1-50,10.6218,18.7158
SM-D9D7E_S38_E1-50,-7.21029,5.75951
SM-D9D7E_S39_E1-50,-8.11081,3.3428
SM-D9D7E_S40_E1-50,39.0149,15.7746
SM-D9D7E_S41_E1-50,-20.9533,17.3466
SM-D9D7E_S42_E1-50,-5.00879,-3.71936
SM-D9D7E_S43_E1-50,9.38719,19.6076
SM-D9D7E_S44_E1-50,-6.75048,2.7286
SM-D9D7E_S45_E1-50,-10.3356,31.6018
SM-D9D7E_S46_E1-50,-31.6544,0.785613
SM-D9D7E_S47_E1-50,-5.02668,13.5737
SM-D9D7E_S48_E1-50,38.5222,15.7459
SM-D9D7E_S49_E1-50,-28.272,-7.07173
SM-D9D7E_S50_E1-50,-20.0379,15.4626
SM-D9D7E_S51_E1-50,-21.2684,20.1229
SM-D9D7E_S52_E1-50,-7.65493,-31.2535
SM-D9D7E_S53_E1-50,-6.02882,-29.8904
SM-D9D7E_S54_E1-50,44.6823,-0.562964
SM-D9D7E_S56_E1-50,38.4531,15.6323
SM-D9D7E_S57_E1-50,-35.1535,5.77168
SM-D9D7E_S58_E1-50,46.0464,-1.00438
SM-D9D7E_S59_E1-50,-6.65918,-30.7663
SM-D9D7E_S60_E1-50,-6.22236,14.0711
SM-D9D7E_S61_E1-50,-2.14997,-34.4095
SM-D9D7E_S62_E1-50,17.6795,7.38729
SM-D9D7E_S63_E1-50,-6.51676,14.3354
SM-D9D7E_S65_E1-50,25.5007,-12.747
SM-D9D7E_S66_E1-50,7.87076,-47.7511
SM-D9D7E_S67_E1-50,11.8708,-47.5386
SM-D9D7E_S68_E1-50,26.5064,-6.28472
SM-D9D7E_S70_E1-50,-32.5319,-23.1355
SM-D9D7E_S71_E1-50,13.0703,4.36996
SM-D9D7E_S74_E1-50,-17.0352,-15.9523
SM-D9D7E_S75_E1-50,2.83411,19.86
SM-D9D7E_S76_E1-50,3.60774,22.258
SM-D9D7E_S77_E1-50,11.7538,4.85038
SM-D9D7E_S79_E1-50,0.992516,24.179
SM-D9D7E_S80_E1-50,27.6652,31.6577
SM-D9D7E_S81_E1-50,12.1411,4.22239
SM-D9D7E_S82_E1-50,-5.41486,51.5107
SM-D9D7E_S83_E1-50,-37.0792,-22.0963
SM-D9D7E_S85_E1-50,27.2944,-14.0107
SM-D9D7E_S86_E1-50,0.910326,24.2394
SM-D9D7E_S87_E1-50,9.88923,12.0289
SM-D9D7E_S89_E1-50,-6.01179,7.88957
SM-D9D7E_S93_E1-50,-14.3946,6.39254
SM-D9D7E_S94_E1-50,-13.0822,41.0972
SM-D9D7E_S95_E1-50,-10.926,41.2796
SM-D9D7F_S01_E1-50,-9.25154,32.6866
SM-D9D7F_S03_E1-50,-9.77293,4.10808
SM-D9D7F_S05_E1-50,-30.9854,3.40698
SM-D9D7F_S06_E1-50,-2.94664,5.93317
SM-D9D7F_S07_E1-50,-6.43844,14.957
SM-D9D7F_S17_E1-50,-33.4278,2.19306
SM-D9D7F_S18_E1-50,9.19689,24.9099
SM-D9D7F_S21_E1-50,7.66584,34.3287
SM-D9D7F_S22_E1-50,45.7328,0.592242
SM-D9D7F_S25_E1-50,-0.516151,-35.0328
SM-D9D7F_S26_E1-50,-33.9417,6.1855
SM-D9D7F_S27_E1-50,-26.3822,-3.24836
SM-D9D7F_S28_E1-50,-24.0177,-3.10862
SM-D9D7F_S30_E1-50,-27.9795,-5.02819
SM-D9D7F_S31_E1-50,-26.623,-4.9265
SM-D9D7F_S32_E1-50,29.2032,31.6796
SM-D9D7F_S33_E1-50,19.8769,-15.4485
SM-D9D7F_S34_E1-50,-27.848,-4.33333
SM-D9D7F_S35_E1-50,-30.3227,5.681
SM-D9D7F_S36_E1-50,-49.1711,2.14673
SM-D9D7F_S37_E1-50,-17.6944,-16.8752
SM-D9D7F_S38_E1-50,-5.47828,-34.9005
SM-D9D7F_S39_E1-50,-30.0916,-8.11273
SM-D9D7F_S41_E1-50,-17.3311,-14.8588
SM-D9D7F_S42_E1-50,-50.73,-0.822226
SM-D9D7F_S44_E1-50,12.28,-44.1844
SM-D9D7F_S46_E1-50,12.1963,-46.5678
SM-D9D7F_S47_E1-50,5.99517,23.5814
SM-D9D7F_S49_E1-50,3.91384,20.1914
SM-D9D7F_S50_E1-50,8.04424,13.6311
SM-D9D7F_S51_E1-50,4.53958,26.0809
SM-D9D7F_S53_E1-50,-5.31116,-23.3792
SM-D9D7F_S54_E1-50,-5.69339,-23.7965
SM-D9D7F_S55_E1-50,7.70511,24.3083
SM-D9D7F_S56_E1-50,27.8057,31.3007
SM-D9D7F_S57_E1-50,-6.6569,51.6776
SM-D9D7F_S59_E1-50,-6.01253,51.243
SM-D9D7F_S60_E1-50,10.5762,-47.6972
SM-D9D7F_S61_E1-50,21.8608,-30.9785
SM-D9D7F_S62_E1-50,21.4624,-32.2585
SM-D9D7F_S63_E1-50,-16.794,-14.4172
SM-D9D7F_S66_E1-50,1.01766,-14.1171
SM-D9D7F_S68_E1-50,26.0077,6.8919
SM-D9D7F_S69_E1-50,10.2057,44.5232
SM-D9D7F_S70_E1-50,0.807681,-1.66207
SM-D9D7F_S71_E1-50,8.53018,33.8913
SM-D9D7F_S73_E1-50,0.214155,-14.2983
SM-D9D7F_S74_E1-50,-0.359867,-1.26415
SM-D9D7F_S77_E1-50,-0.0257832,-14.4665
SM-D9D7F_S78_E1-50,11.0793,-20.0526
SM-D9D7F_S81_E1-50,3.20196,-9.77788
SM-D9D7F_S82_E1-50,12.6182,37.5543
SM-D9D7F_S83_E1-50,40.847,2.93139
SM-D9D7F_S84_E1-50,10.8827,41.0732
SM-D9D7F_S86_E1-50,42.4768,1.68987
SM-D9D7F_S89_E1-50,0.951686,-32.3019
SM-D9D7F_S92_E1-50,4.76429,22.6041
SM-D9D7F_S93_E1-50,13.3334,6.64455
SM-D9D7F_S94_E1-50,16.1589,6.14203
SM-D9D7F_S95_E1-50,-11.828,-24.5242
SM-D9D7H_S01_E1-50,-30.5734,7.50917
SM-D9D7H_S03_E1-50,-17.5482,9.66565
SM-D9D7H_S04_E1-50,-8.40512,33.8742
SM-D9D7H_S05_E1-50,1.78158,-33.5933
SM-D9D7H_S09_E1-50,-30.6376,-3.44502
SM-D9D7H_S10_E1-50,-13.433,7.02596
SM-D9D7H_S11_E1-50,-30.7396,-2.13827
SM-D9D7H_S12_E1-50,-50.0653,1.87015
SM-D9D7H_S14_E1-50,-0.716798,-4.2625
SM-D9D7H_S15_E1-50,-32.2711,-1.60235
SM-D9D7H_S17_E1-50,-0.855094,-37.4638
SM-D9D7H_S18_E1-50,-36.4641,0.991332
SM-D9D7H_S19_E1-50,-33.5157,7.0092
SM-D9D7H_S20_E1-50,-10.6739,37.477
SM-D9D7H_S21_E1-50,-2.54538,-29.0897
SM-D9D7H_S22_E1-50,8.33978,25.0691
SM-D9D7H_S33_E1-50,0.74522,-33.6915
SM-D9D7H_S34_E1-50,-0.142948,-33.4827
SM-D9D7H_S35_E1-50,-32.6113,5.76658
SM-D9D7H_S36_E1-50,-0.935464,-37.2983
SM-D9D7H_S37_E1-50,-20.6595,19.8559
SM-D9D7H_S38_E1-50,-35.63,-0.0424039
SM-D9D7H_S39_E1-50,-30.4407,-7.54112
SM-D9D7H_S40_E1-50,28.7302,31.8982
SM-D9D7H_S41_E1-50,9.09569,12.6645
SM-D9D7H_S42_E1-50,-28.0471,-4.56766
SM-D9D7H_S43_E1-50,-17.4573,-14.7745
SM-D9D7H_S45_E1-50,0.605829,24.0496
SM-D9D7H_S46_E1-50,6.49644,23.6103
SM-D9D7H_S47_E1-50,9.2097,12.8191
SM-D9D7H_S49_E1-50,-9.3202,-27.739
SM-D9D7H_S50_E1-50,12.0358,-44.2118
SM-D9D7H_S51_E1-50,12.0412,-47.4555
SM-D9D7H_S52_E1-50,7.1376,12.2772
SM-D9D7H_S53_E1-50,1.12808,23.6685
SM-D9D7H_S54_E1-50,3.52947,25.8987
SM-D9D7H_S55_E1-50,9.1969,12.681
SM-D9D7H_S57_E1-50,2.77258,21.3206
SM-D9D7H_S58_E1-50,-2.63597,54.3681
SM-D9D7H_S60_E1-50,2.60058,19.0207
SM-D9D7H_S61_E1-50,12.441,-45.3164
SM-D9D7H_S62_E1-50,3.27043,20.6421
SM-D9D7H_S63_E1-50,-9.15437,-26.4987
SM-D9D7H_S64_E1-50,39.8695,17.3576
SM-D9D7H_S65_E1-50,-49.4534,1.69358
SM-D9D7H_S66_E1-50,-18.2589,-18.337
SM-D9D7H_S67_E1-50,20.0452,18.5472
SM-D9D7H_S69_E1-50,2.20338,22.7808
SM-D9D7H_S70_E1-50,-5.40378,39.3864
SM-D9D7H_S71_E1-50,-8.04619,-26.8173
SM-D9D7H_S75_E1-50,39.088,5.89563
SM-D9D7H_S76_E1-50,4.03348,-2.13287
SM-D9D7H_S77_E1-50,2.91201,-9.67304
SM-D9D7H_S78_E1-50,0.70347,-13.5837
SM-D9D7H_S80_E1-50,42.2921,17.9376
SM-D9D7H_S82_E1-50,-1.14317,37.0433
SM-D9D7H_S83_E1-50,39.1472,6.31476
SM-D9D7H_S86_E1-50,1.66397,-13.662
SM-D9D7H_S89_E1-50,19.3686,-11.1462
SM-D9D7H_S90_E1-50,18.5971,-11.9858
SM-D9D7H_S91_E1-50,0.122843,-29.9163
SM-D9D7H_S94_E1-50,1.02625,24.0062
SM-D9D7H_S95_E1-50,21.4731,-28.8064
SM-D9D7I_S03_E1-50,11.2249,-47.6235
SM-D9D7I_S04_E1-50,-4.55733,51.2774
SM-D9D7I_S05_E1-50,3.27025,19.2339
SM-D9D7I_S06_E1-50,-6.58236,51.7906
SM-D9D7I_S07_E1-50,12.4009,-46.1409
SM-D9D7I_S08_E1-50,29.4025,31.9344
SM-D9D7I_S09_E1-50,-4.83416,53.7981
SM-D9D7I_S10_E1-50,12.0861,-47.0386
SM-D9D7I_S11_E1-50,13.8181,8.78163
SM-D9D7I_S12_E1-50,2.84771,21.7517
SM-D9D7I_S13_E1-50,-6.27588,-25.5252
SM-D9D7I_S15_E1-50,-49.0346,2.40974
SM-D9D7I_S17_E1-50,18.0549,-28.7499
SM-D9D7I_S18_E1-50,0.463216,24.042
SM-D9D7I_S19_E1-50,-16.6767,-14.797
SM-D9D7I_S21_E1-50,19.2834,-29.2181
SM-D9D7I_S22_E1-50,-17.3751,-16.4376
SM-D9D7I_S23_E1-50,10.1485,-44.0252
SM-D9D7I_S24_E1-50,39.4924,16.1595
SM-D9D7I_S25_E1-50,-1.33489,37.2639
SM-D9D7I_S26_E1-50,-0.577822,33.1727
SM-D9D7I_S27_E1-50,46.214,-0.543855
SM-D9D7I_S30_E1-50,-11.4714,31.6529
SM-D9D7I_S41_E1-50,3.61679,0.139161
SM-D9D7I_S42_E1-50,3.98693,-0.853787
SM-D9D7I_S43_E1-50,10.3153,18.8122
SM-D9D7I_S45_E1-50,0.104444,0.32711
SM-D9D7I_S46_E1-50,-49.2451,3.48777
SM-D9D7I_S49_E1-50,-13.2757,40.8519
SM-D9D7I_S50_E1-50,-9.27693,41.1929
SM-D9D7I_S51_E1-50,0.24966,1.70792
SM-D9D7I_S52_E1-50,1.62711,-14.0689
SM-D9D7I_S54_E1-50,-9.53075,40.6883
SM-D9D7I_S57_E1-50,0.315807,0.756312
SM-D9D7I_S59_E1-50,-7.19608,10.6373
SM-D9D7I_S62_E1-50,-50.617,1.89063
SM-D9D7I_S63_E1-50,-19.4288,8.58117
SM-D9D7I_S65_E1-50,-8.52466,33.6418
SM-D9D7I_S67_E1-50,-4.3143,6.00005
SM-D9D7I_S68_E1-50,2.67247,-0.502141
SM-D9D7I_S69_E1-50,-29.2107,3.54649
SM-D9D7I_S70_E1-50,-12.8798,6.72577
SM-D9D7I_S75_E1-50,46.4382,-0.0851105
SM-D9D7I_S76_E1-50,-2.34699,36.9436
SM-D9D7I_S77_E1-50,46.6083,-0.938982
SM-D9D7I_S78_E1-50,11.9179,18.3672
SM-D9D7I_S81_E1-50,-1.25137,37.2259
SM-D9D7I_S82_E1-50,10.3459,19.9482
SM-D9D7I_S89_E1-50,36.7813,4.80234
SM-D9D7I_S90_E1-50,2.17848,1.43715
SM-D9D7I_S92_E1-50,-1.417,-4.23143
SM-D9D7I_S93_E1-50,18.1722,17.2343
SM-D9D7J_S01_E1-50,-7.6484,-23.1762
SM-D9D7J_S02_E1-50,-6.19493,51.9271
SM-D9D7J_S03_E1-50,0.805982,24.4163
SM-D9D7J_S04_E1-50,-6.46335,50.0715
SM-D9D7J_S05_E1-50,7.69849,-47.6353
SM-D9D7J_S06_E1-50,12.6108,-45.589
SM-D9D7J_S07_E1-50,-50.4775,-0.426355
SM-D9D7J_S08_E1-50,38.0334,15.6737
SM-D9D7J_S09_E1-50,13.2452,2.45382
SM-D9D7J_S10_E1-50,13.5758,2.55654
SM-D9D7J_S11_E1-50,19.0058,-28.6331
SM-D9D7J_S12_E1-50,9.02534,8.50519
SM-D9D7J_S13_E1-50,-17.9314,-13.983
SM-D9D7J_S15_E1-50,-5.84305,52.0014
SM-D9D7J_S17_E1-50,26.7686,-10.7148
SM-D9D7J_S19_E1-50,12.6269,-45.072
SM-D9D7J_S20_E1-50,1.73125,18.3127
SM-D9D7J_S21_E1-50,18.7534,-28.6249
SM-D9D7J_S22_E1-50,-4.37025,54.2306
SM-D9D7J_S23_E1-50,3.03329,21.0013
SM-D9D7J_S24_E1-50,28.7128,32.0333
SM-D9D7J_S29_E1-50,1.41621,-11.3462
SM-D9D7J_S30_E1-50,2.49081,-2.34581
SM-D9D7J_S34_E1-50,-5.16201,-9.2641
SM-D9D7J_S35_E1-50,1.00447,-14.4146
SM-D9D7J_S36_E1-50,19.7274,14.5019
SM-D9D7J_S37_E1-50,-0.606521,-14.1299
SM-D9D7J_S38_E1-50,-14.0099,38.222
SM-D9D7J_S39_E1-50,0.745774,0.577206
SM-D9D7J_S40_E1-50,40.8292,17.442
SM-D9D7J_S51_E1-50,4.43584,-1.75924
SM-D9D7J_S52_E1-50,-2.93489,-12.9566
SM-D9D7J_S53_E1-50,1.02027,-1.62747
SM-D9D7J_S56_E1-50,34.3645,-24.0246
SM-D9D7J_S57_E1-50,-12.9577,9.5884
SM-D9D7J_S59_E1-50,-3.32881,6.57765
SM-D9D7J_S62_E1-50,-8.84273,1.92023
SM-D9D7J_S64_E1-50,40.2006,15.892
SM-D9D7J_S66_E1-50,-3.35656,9.09744
SM-D9D7J_S67_E1-50,19.3767,18.4542
SM-D9D7J_S68_E1-50,11.394,22.7178
SM-D9D7J_S69_E1-50,-8.9081,-6.10798
SM-D9D7J_S73_E1-50,47.0575,-1.35064
SM-D9D7J_S76_E1-50,-0.45574,-4.73751
SM-D9D7J_S77_E1-50,-10.2894,5.61176
SM-D9D7J_S78_E1-50,0.738206,-5.29308
SM-D9D7J_S79_E1-50,16.1162,19.3943
SM-D9D7J_S81_E1-50,-7.50924,-9.53526
SM-D9D7J_S84_E1-50,-11.9419,11.4095
SM-D9D7J_S89_E1-50,1.15407,-28.9666
SM-D9D7J_S90_E1-50,-7.12208,13.0455
SM-D9D7J_S91_E1-50,10.0666,24.1182
SM-D9D7J_S92_E1-50,10.1877,25.0445
SM-D9D7J_S93_E1-50,-17.7907,-14.1085
SM-D9D7J_S95_E1-50,-0.717036,-32.7563
SM-D9D7K_S01_E1-50,16.0484,7.43682
SM-D9D7K_S02_E1-50,8.05898,11.2459
SM-D9D7K_S03_E1-50,12.8578,5.96946
SM-D9D7K_S04_E1-50,45.2828,-1.9994
SM-D9D7K_S06_E1-50,4.19072,21.0036
SM-D9D7K_S07_E1-50,7.16234,12.2649
SM-D9D7K_S09_E1-50,-6.65571,50.7686
SM-D9D7K_S11_E1-50,12.9152,7.01403
SM-D9D7K_S12_E1-50,19.7818,-30.0531
SM-D9D7K_S13_E1-50,-18.3726,-17.6113
SM-D9D7K_S14_E1-50,-8.96672,-28.5997
SM-D9D7K_S17_E1-50,-1.9202,50.9232
SM-D9D7K_S18_E1-50,12.5216,-46.815
SM-D9D7K_S20_E1-50,-50.2157,0.51046
SM-D9D7K_S21_E1-50,13.4503,6.72386
SM-D9D7K_S23_E1-50,19.453,-29.6335
SM-D9D7K_S24_E1-50,28.6407,32.0249
SM-D9D7K_S26_E1-50,47.0103,-3.66159
SM-D9D7K_S29_E1-50,0.488903,24.1992
SM-D9D7K_S31_E1-50,-18.0637,-13.9514
SM-D9D7K_S32_E1-50,35.5336,-24.6045
SM-D9D7K_S34_E1-50,-0.174855,-7.76205
SM-D9D7K_S38_E1-50,1.88492,0.588509
SM-D9D7K_S44_E1-50,44.5964,0.0866536
SM-D9D7K_S45_E1-50,10.911,18.2027
SM-D9D7K_S46_E1-50,43.686,-0.672898
SM-D9D7K_S47_E1-50,2.51169,-10.811
SM-D9D7K_S59_E1-50,-8.84173,41.2237
SM-D9D7K_S60_E1-50,-12.2018,40.447
SM-D9D7K_S62_E1-50,-0.127319,-13.7894
SM-D9D7K_S63_E1-50,8.5562,43.0384
SM-D9D7K_S65_E1-50,-12.258,39.3348
SM-D9D7K_S68_E1-50,-30.6594,6.35607
SM-D9D7K_S70_E1-50,-1.60205,11.7835
SM-D9D7K_S71_E1-50,-16.1135,11.8884
SM-D9D7K_S73_E1-50,-17.1882,8.53429
SM-D9D7K_S74_E1-50,-12.0953,36.0951
SM-D9D7K_S75_E1-50,-5.28329,-2.80598
SM-D9D7K_S76_E1-50,12.0615,20.0546
SM-D9D7K_S77_E1-50,-9.30776,32.6271
SM-D9D7K_S79_E1-50,-11.4923,40.6144
SM-D9D7K_S80_E1-50,39.4377,16.4703
SM-D9D7K_S81_E1-50,-32.6883,8.25556
SM-D9D7K_S82_E1-50,-35.3418,-2.12593
SM-D9D7K_S84_E1-50,-28.81,-6.06594
SM-D9D7K_S85_E1-50,-31.5481,-5.74141
SM-D9D7K_S89_E1-50,-33.1688,-20.8314
SM-D9D7K_S91_E1-50,26.39,-13.8206
SM-D9D7K_S92_E1-50,-3.27088,54.2087
SM-D9D7K_S95_E1-50,22.6647,-14.6969
SM-D9D7L_S02_E1-50,-6.71147,38.0883
SM-D9D7L_S03_E1-50,-8.56674,-25.1447
SM-D9D7L_S04_E1-50,-38.3653,-21.5099
SM-D9D7L_S05_E1-50,12.6694,3.20155
SM-D9D7L_S06_E1-50,-18.2931,-17.2316
SM-D9D7L_S07_E1-50,19.4011,-29.5724
SM-D9D7L_S09_E1-50,4.40901,25.8549
SM-D9D7L_S11_E1-50,-38.1068,-21.697
SM-D9D7L_S12_E1-50,-50.377,-0.840926
SM-D9D7L_S13_E1-50,26.2264,-14.9249
SM-D9D7L_S14_E1-50,9.04817,12.9296
SM-D9D7L_S16_E1-50,27.2067,29.228
SM-D9D7L_S18_E1-50,-5.33717,50.488
SM-D9D7L_S19_E1-50,7.9629,13.6021
SM-D9D7L_S20_E1-50,10.5885,-47.5301
SM-D9D7L_S21_E1-50,-37.9702,-21.7241
SM-D9D7L_S22_E1-50,-18.0863,-17.4829
SM-D9D7L_S23_E1-50,-39.2845,-19.7533
SM-D9D7L_S25_E1-50,-6.49774,51.9689
SM-D9D7L_S26_E1-50,8.02874,13.484
SM-D9D7L_S27_E1-50,18.8357,-30.6073
SM-D9D7L_S28_E1-50,-49.529,-0.242955
SM-D9D7L_S29_E1-50,-5.56147,49.5966
SM-D9D7L_S30_E1-50,-9.56109,-26.3008
SM-D9D7L_S31_E1-50,11.5149,-44.3632
SM-D9D7L_S35_E1-50,14.8434,17.8646
SM-D9D7L_S36_E1-50,2.73909,-1.98003
SM-D9D7L_S37_E1-50,-9.96431,1.58337
SM-D9D7L_S39_E1-50,2.55627,-9.2812
SM-D9D7L_S43_E1-50,1.97062,-8.01649
SM-D9D7L_S44_E1-50,-4.22091,-9.24201
SM-D9D7L_S45_E1-50,0.476189,-12.4775
SM-D9D7L_S46_E1-50,22.1983,15.7426
SM-D9D7L_S47_E1-50,-5.19641,6.06872
SM-D9D7L_S48_E1-50,34.3615,-23.0758
SM-D9D7L_S50_E1-50,-1.04981,-1.21637
SM-D9D7L_S51_E1-50,-3.72291,6.7499
SM-D9D7L_S54_E1-50,-3.10503,-10.3878
SM-D9D7L_S55_E1-50,-3.47534,6.2924
SM-D9D7L_S65_E1-50,-3.76889,37.0937
SM-D9D7L_S66_E1-50,3.47943,-1.63245
SM-D9D7L_S67_E1-50,-30.0541,3.4834
SM-D9D7L_S71_E1-50,-9.35164,41.328
SM-D9D7L_S73_E1-50,-8.89713,0.456912
SM-D9D7L_S78_E1-50,21.8519,15.3573
SM-D9D7L_S79_E1-50,-7.596,-7.23441
SM-D9D7L_S81_E1-50,-18.2854,12.1908
SM-D9D7L_S83_E1-50,-10.6411,-22.9117
SM-D9D7L_S85_E1-50,-36.2381,1.69827
SM-D9D7L_S86_E1-50,-10.7036,-35.4166
SM-D9D7L_S87_E1-50,25.3289,-14.9371
SM-D9D7L_S89_E1-50,-17.8135,8.85579
SM-D9D7L_S90_E1-50,-7.4929,-26.374
SM-D9D7L_S91_E1-50,-3.3158,9.36042
SM-D9D7L_S92_E1-50,-5.77521,12.1862
SM-D9D7L_S94_E1-50,9.29159,23.1606
SM-D9D7L_S95_E1-50,17.7462,10.4936
SM-D9D7L_S96_E1-50,35.0575,-23.6683
SM-D9D7R_S01_E1-50,41.5602,1.62861
SM-D9D7R_S03_E1-50,9.61357,43.0417
SM-D9D7R_S04_E1-50,4.49856,-0.677856
SM-D9D7R_S05_E1-50,36.5843,3.866
SM-D9D7R_S19_E1-50,-13.3903,31.982
SM-D9D7R_S20_E1-50,9.84638,43.9739
SM-D9D7R_S22_E1-50,11.7907,37.7007
SM-D9D7R_S23_E1-50,35.4811,4.77805
SM-D9D7R_S26_E1-50,-12.6769,12.2926
SM-D9D7R_S27_E1-50,-8.69071,10.5299
SM-D9D7R_S28_E1-50,-8.38375,13.486
SM-D9D7R_S30_E1-50,-7.21939,-31.2036
SM-D9D7R_S32_E1-50,39.2361,16.8635
SM-D9D7R_S33_E1-50,-10.5481,-36.7309
SM-D9D7R_S35_E1-50,-16.3112,7.88923
SM-D9D7R_S38_E1-50,-10.6981,6.05092
SM-D9D7R_S39_E1-50,-30.6921,9.07866
SM-D9D7R_S42_E1-50,-27.827,-1.84915
SM-D9D7R_S45_E1-50,-27.7029,4.5972
SM-D9D7R_S49_E1-50,-17.3057,6.21253
SM-D9D7R_S50_E1-50,-19.5187,8.75247
SM-D9D7R_S51_E1-50,-8.65979,13.3463
SM-D9D7R_S52_E1-50,8.2304,22.9724
SM-D9D7R_S54_E1-50,-29.4284,-2.07847
SM-D9D7R_S56_E1-50,36.258,-22.2785
SM-D9D7R_S57_E1-50,-32.1299,-3.23011
SM-D9D7R_S58_E1-50,-34.6416,3.5388
SM-D9D7R_S59_E1-50,-30.3591,1.90811
SM-D9D7R_S61_E1-50,-19.9737,9.46567
SM-D9D7R_S62_E1-50,-25.5922,0.271894
SM-D9D7R_S63_E1-50,-9.46785,13.8735
SM-D9D7R_S65_E1-50,-8.04188,-29.8396
SM-D9D7R_S67_E1-50,-31.4732,-6.61543
SM-D9D7R_S68_E1-50,-8.08208,-32.732
SM-D9D7R_S69_E1-50,-29.8119,-0.905556
